Member Name,Primary Domain,Date,Type,Role,Title
"Smith, Stuart","Medicine","1999/06","Workshop","Presenter","Managing the End-Stage Heart Failure Patient, Including Surgical Options Workshop,"
"Smith, Stuart","Medicine","1999/09/11","Symposia","Presenter","Heart Failure: Limiting Progression. Strategies for Primary and Secondary Prevention of Coronary Artery Disease."
"Smith, Stuart","Medicine","1999/11/06","Invited Lectures","Presenter","Current Issues in the Management of the Compromised Cardiac Patient."
"Smith, Stuart","Medicine","1999/11/26","Symposia","Presenter","Stressing Patients Following Heart Transplantation and Heart Failure."
"Smith, Stuart","Medicine","2000/02","Conference Presentation","Presenter","Surgical Options in the Management of Heart Failure."
"Smith, Stuart","Medicine","2000/06","Conference Presentation","Presenter","Managing the End Stage Heart Failure Patient Including Surgical Options Workshop."
"Smith, Stuart","Medicine","2000/06/22","Symposia","Presenter","A Multidisciplinary Approach to Heart Failure."
"Smith, Stuart","Medicine","2000/09/22","Conference Presentation","Presenter","The Role of Heart Failure Clinics in the Management of Heart Failure."
"Smith, Stuart","Medicine","2000/12/08","Invited Lectures","Presenter","Is Medical Therapy Enough? The Role of Surgery and Other Interventions in the Management of Heart Failure."
"Smith, Stuart","Medicine","2001/02","Symposia","Presenter","Are Heart Failure Clinics in the Community a Realistic Option?"
"Smith, Stuart","Medicine","2001/05/03","Conference Presentation","Presenter","The MIRACLE Trial - Results on behalf of the MIRACLE Trial Steering Committee."
"Smith, Stuart","Medicine","2001/05/03","Conference Presentation","Panelist","Debate: Sudden Death in Heart Failure Patients: ICD+CRT the Way to Go? PRO SIDE."
"Smith, Stuart","Medicine","2001/05/03","Conference Presentation","Presenter","Cardiac Resynchronization in Heart Failure - Introduction and Overview."
"Smith, Stuart","Medicine","2001/05/04","Conference Presentation","Presenter","Priorities in the Management of Advanced Heart Failure � A Canadian Perspective."
"Smith, Stuart","Medicine","2001/05/08","Invited Lectures","Presenter","Optimizing Care through the Heart Function Clinic."
"Smith, Stuart","Medicine","2002/05","Invited Lectures","Presenter","Heart Failure in the Community: the Same as the University?"
"Smith, Stuart","Medicine","2002/05","Invited Lectures","Presenter","The Heart Failure Continuum: Extending the Benefits of Beta-Blockade."
"Smith, Stuart","Medicine","2002/10/27","Symposia","Presenter","The Role of Cardiac Resynchronization Therapy in Heart Failure."
"Smith, Stuart","Medicine","2003/02","Workshop","Presenter","How to Optimize Heart Failure Care in Your Hospital. Workshop."
"Smith, Stuart","Medicine","2003/10","Conference Presentation","Presenter","Following Patients in the Heart Function Clinic."
"Smith, Stuart","Medicine","2003/10","Conference Presentation","Presenter","Heart Failure in the Community- the Realities. RAFT Study."
"Smith, Stuart","Medicine","2003/12","Invited Lectures","Presenter","How to Optimize Heart Failure Medication in Clinical Practice."
"Smith, Stuart","Medicine","2003/09","Invited Lectures","Presenter","Optimizing Cardiac Care � A Matter of Drug or Dose?"
"Smith, Stuart","Medicine","2003/11/28","Invited Lectures","Presenter","The Evolution of the Coronary Care Unit: the Past, the Present and the Future."
"Smith, Stuart","Medicine","2004/12/10","Invited Lectures","Presenter","Shortness of Breath and Decreased LV Function: What to do after the ECHO?"
"Smith, Stuart","Medicine","2005/02/06","Invited Lectures","Presenter","The New RCPSC Cardiology Subspecialty Exam: What You Should Expect."
"Smith, Stuart","Medicine","2005/03/02","Symposia","Presenter","Secondary Prevention � The Importance of Understanding How to Pick the Right Drug and the Right Dose."
"Smith, Stuart","Medicine","2005/04/11","Invited Lectures","Presenter","The Challenges of Managing Heart Failure Patients in the Community: The Importance of a Multidisciplinary Approach."
"Smith, Stuart","Medicine","2005/10/23","Workshop","Presenter","Application of Adult Learning Principles to Cardiology Residents� Educational Development. (WORKSHOP)"
"Smith, Stuart","Medicine","2005/12/11","Invited Lectures","Presenter","Shortness of Breath and Decreased LV Function: What to do after the ECHO?"
"Smith, Stuart","Medicine","2006/04/12","Invited Lectures","Presenter","A Potpourri of Cardiology: Practice Pearls for the Office."
"Smith, Stuart","Medicine","2006/04/12","Invited Lectures","Presenter","A Potpourri of Controversy: Nutriceuticals and Other Alternative Therapies."
"Smith, Stuart","Medicine","2007/06/09","Invited Lectures","Presenter","Evolution of the Coronary Care Unit: History and Perspective."
"Smith, Stuart","Medicine","2007/10/27","Workshop","Presenter","Heart failure in the Community. Workshop."
"Smith, Stuart","Medicine","2007/12/08","Invited Lectures","Presenter","Heart Failure with Preserved LV Function."
"Smith, Stuart","Medicine","2008/02/07","Invited Lectures","Presenter","Developing a Successful Heart Failure Program in the Community."
"Smith, Stuart","Medicine","2008/05/12","Invited Lectures","Presenter","The Challenges of Managing Heart Failure in the Community � A Perspective."
"Smith, Stuart","Medicine","2008/06","Conference Presentation","Presenter","Heart Failure Challenges."
"Smith, Stuart","Medicine","2008/12/12","Invited Lectures","Presenter","�I am Losing the Battle!� - Therapeutic Challenges in Advanced Heart Failure."
"Smith, Stuart","Medicine","2009/06","Conference Presentation","Presenter","Resynchronization Reverses Remodelling in Systolic Left Ventricular Dysfunction: The REVERSE Trial."
"Smith, Stuart","Medicine","2009/09/18","Invited Lectures","Presenter","A Potpourri of Cardiology for the Primary Care Practitioner."
"Smith, Stuart","Medicine","2009/09/18","Invited Lectures","Presenter","ECG�s for the Primary Care Practitioner."
"Smith, Stuart","Medicine","2009/10/28","Workshop","Presenter","Integrating Palliative Care into Heart Failure Care: Addressing the Challenges. Workshop."
"Smith, Stuart","Medicine","2009/12/12","Invited Lectures","Presenter","Heart Failure Management: The Challenges of Integrating Palliative Care."
"Smith, Stuart","Medicine","2010/02/10","Invited Lectures","Presenter","The Gap between Bench and Bedside; Is it Widening or Narrowing? Some Lessons from the History of Heart Failure."
"Smith, Stuart","Medicine","2010/04/10","Invited Lectures","Presenter","Practical Tips in the Management of Heart Failure 2010."
"Smith, Stuart","Medicine","2010/12/10","Invited Lectures","Presenter","Secondary Prevention Strategies for the Heart Failure Patient."
"Smith, Stuart","Medicine","2011/10/26","Workshop","Presenter","�How Should Approach End-Of-Life in Heart Failure�. Workshop."
"Smith, Stuart","Medicine","2011/12/09","Invited Lectures","Panelist","CV Panel: Atrial Fib and the Rationale Use of Anticoagulants �Case Discussion."
"Smith, Stuart","Medicine","2012/02/15","Invited Lectures","Presenter","Acute Heart Failure 2012: Principles and Practice."
"Smith, Stuart","Medicine","2012/04/18","Invited Lectures","Presenter","Strategies for Heart Failure Prevention."
"Smith, Stuart","Medicine","2012/10/26","Invited Lectures","Presenter","Cardiology Practice in 2012: Academic vs Community."
"Smith, Stuart","Medicine","2012/12/15","Invited Lectures","Presenter","Success with Heart Failure."
"Smith, Stuart","Medicine","2013/04/10","Invited Lectures","Presenter","Treatment of Heart Disease in the Renal Patient: A Tale of Two Systems."
"Smith, Stuart","Medicine","2013/10/02","Invited Lectures","Presenter","Closing Gaps on Heart Failure Care in the Community Hospital."
"Smith, Stuart","Medicine","2013/12/07","Invited Lectures","Presenter","New Avenues for Anticoagulation in Atrial Fibrillation: Practical Guidelines."
"Smith, Stuart","Medicine","1983/09","Abstract Presented","Co-Author","Antibiotic Resistance in Campylobacter with Special Reference to the Host Range of the Tetracycline Resistance Plasmid, Beta-Lactamase Activity and Streptomycin Resistance. Poster presentation, September 1983"
"Smith, Stuart","Medicine","1992/11","Abstract Presented","Co-Author","Circulatory Determinants of Improved Exercise Performance Following Cardiac Transplantation. Poster presentation, November 16 - 19, 1992"
"Smith, Stuart","Medicine","1993/10/26","Abstract Presented","Co-Author","Circulatory Determinants of Improved Exercise Performance Following Cardiac Transplantation. Oral presentation, October 26 - 29, 1993"
"Smith, Stuart","Medicine","1993/10/26","Abstract Presented","Co-Author","Optimized Therapy Improves Clinical Status and Exercise Hemodynamics in Patients Referred for Cardiac Transplantation. Oral presentation, October 26 - 29, 1993"
"Smith, Stuart","Medicine","1994/06","Abstract Presented","Co-Author","External Cardioversion - Related to Cardiac Damage: An Unusual Case. June 17 - 19, 1994"
"Smith, Stuart","Medicine","1994/10/18","Abstract Presented","Co-Author","Applications of Cardiac PET in Canada. Poster presentation, October 18, 1994"
"Smith, Stuart","Medicine","1994/10/25","Abstract Presented","Co-Author","Effects of Elevated Pulmonary Vascular Resistance and Pulmonary Artery Pressures on Patient Morbidity Post Heart Transplantation. October 25 - 29, 1994"
"Smith, Stuart","Medicine","1999/02/17","Invited Lectures","* Special Presentation","Government Response to the Report on the Standing Committee on Health, Organ and Tissue Donation and Transplantation: A Canadian Approach."
"Smith, Stuart","Medicine","1995/10/17","Abstract Presented","Co-Author","Patient Database Management Software(C). October 17, 1995"
"Smith, Stuart","Medicine","1995/10/24","Abstract Presented","Co-Author","Preoperative Hemodynamics Do Not Predict Early or Late Outcome in Cardiac Transplantation. October 24 - 28, 1995"
"Smith, Stuart","Medicine","1995/10/24","Abstract Presented","Co-Author","Evaluation of Heart Transplant Rejection and Ventricular Function with Tc-99m Antimyosin Imaging. October 24 - 28, 1995"
"Smith, Stuart","Medicine","1995/10/24","Abstract Presented","Co-Author","Myocardial Glucose Metabolism in Severe Ischemic Left Ventricular Dysfunction. October 24 - 28, 1995"
"Smith, Stuart","Medicine","1996/05/29","Abstract Presented","Co-Author","CHF: The Value of a Subspecialty Clinic. May 29, 1996"
"Smith, Stuart","Medicine","2005/10/23","Abstract Presented","Co-Author","Application of Adult Learning Principles to Cardiology Residents� Educational Development. October 23, 2005"
"Kashgari, Alia","Medicine","2014/06/09","Invited Lectures","Invited Lecturer","Sleep Apnea Updates"
"Kashgari, Alia","Medicine","2014/11/08","* Sleep Rounds","Presenter","Case Presentation"
"Wyllie, Blair","Medicine","2014/10/17","Invited Lectures","Presenter","On-going ambulatory cardiology teaching for R4/5 fellows in General Internal Medicine. Holter monitor testing and interpretations."
"Fraser, Lisa-Ann","Medicine","2014/11/18","Plenary Presentation","Supervisor","Underestimation of Fracture Risk and Osteoporosis Treatment Care Gap in Patients with Type 1 Diabetes Mellitus"
"Elsayed, Sameer","Medicine","2014/09/19","Invited Lectures","Presenter","Antimicrobial Stewardship: A Patient Safety Initiative (Citywide Critical Care Grand Rounds)"
"Leong-Sit, Peter","Medicine","2014/12/06","Conference Presentation","Presenter","Investigation and Management of Palpitations"
"Leong-Sit, Peter","Medicine","2014/10/05","Workshop","* Chair","Canadian EP Young Guns"
"Leong-Sit, Peter","Medicine","2014/11/05","Poster Presentation","Presenter","RAFT-CNS"
"Leong-Sit, Peter","Medicine","2014/11/21","Poster Presentation","Presenter","RAFT-CNS"
"Leong-Sit, Peter","Medicine","2014/10/26","Abstract Presented","* Lecturer","CHRS Allied Professional Course and Fellow's Course"
"Leong-Sit, Peter","Medicine","2014/10/27","Abstract Presented","* Lecturer","My Worst Arrhythmia Nightmare 2014"
"van Uum, Stanislaus","Medicine","2014/11/20","Plenary Presentation","Presenter","The Potential Contribution of Exposure to Persistent Organic Pollutants (POPs) and of Psychosocial Stress to Enhanced Risk for Type 2 Diabetes (T2D) at Walpole Island First Nation (WIFN)"
"van Uum, Stanislaus","Medicine","2014/11/20","Plenary Presentation","Presenter","Exposure to Persistent Organic Pollutants and Elevated Pyschosocial Stress May Enhance the Risk for Type 2 Diabetes at Attawapiskat First Nation in Northern Ontario"
"van Uum, Stanislaus","Medicine","2012/09/12","Abstract Presented","Presenter","Canadian Acromegaly Registry: Outcome of Treatment in 649 Patients"
"van Uum, Stanislaus","Medicine","2012/05/16","* VROC Session","* Virtual Researcher On Call","Session # 2212012003 and 2212012007"
"Lavi, Shahar","Medicine","2014/12/14","Poster Presentation","Supervisor","Direct Deployment of Bioresorbable Everolimus-eluting Coronary Stent System"
"Lavi, Shahar","Medicine","2014/12/14","Poster Presentation","Presenter","Effect of peripheral muscle stimulation on coronary blood flow"
"Yan, Brian","Medicine","2014/07/12","Abstract Presented","Co-Author","Pancreas EUS-FNAB: An analysis of equivocal results, The London Experience"
"Yan, Brian","Medicine","2015/02/28","Conference Presentation","Facilitator","The natural history and management of intraductal papillary mucinous neoplasms"
"Bosma, Karen","Medicine","2014/09/27","Conference Presentation","Invited Lecturer","27th ESICM Annual Congress, ""Patient-ventilator Synchrony with PAV"""
"Bosma, Karen","Medicine","2014/10/30","Conference Presentation","Invited Lecturer","Promoting Sleep in the ICU"
"Bosma, Karen","Medicine","2015/01/26","Conference Presentation","Presenter","Proportional Assist Ventilation for Minimizing the Duration of Mechanical Ventilation: The PROMIZING Study"
"Manlucu, Jaimie","Medicine","2014/12/06","Conference Presentation","Presenter","A Practical and Interactive Approach to the Abnormal ECG"
"Woolfrey, Karen","Medicine","2013/06/01","Symposia","Invited Lecturer","Career choice in Emergency Medicine"
"Woolfrey, Karen","Medicine","2013/05/01","Visiting Professorship","Visiting Professor","Emergency Medicine Simulation - Resuscitation Medicine"
