Member Name,Primary Domain,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Principal Investigator,Co-Investigators,Total Amount
"House, Andrew","Medicine","2012/02","2015/01","Grants","Funded","True","False","Principal Investigator","Novel Strategies for Lowering Plasma Homocysteine in Humans","House AA","Brad Urquhart","$44,791,283.00"
"Borrie, Michael","Medicine","2013/03","2016/12","Grants","Funded","False","True","Principal Investigator","A Randomized, Placebo Controlled, Parallel-Group, Double Blind Efficacy and Safety Trial of MK-8931 in Subjects with Mild to Moderate Alzheimer’s Disease. (Protocol No. MK-8931-017-07) (also known as SCH 900931, P07738)","Michael Borrie","Jennie Wells","$46,106,466.00"
"Borrie, Michael","Medicine","2013/10","2016/10","Grants","Funded","False","True","Co-Investigator","A Placebo-controlled, Double-blind, Parallel-group, Bayesian Adaptive Randomization Design and Dose Regimen-finding Study to Evaluate Safety, Tolerability and Efficacy of BAN2401 in Subjects With Early Alzheimer’s Disease","Dr. Jennie Wells","Dr. Elizabeth Finger Dr. Stephen Pasternak","$46,487,970.00"
"Borrie, Michael","Medicine","2013/11","2016/11","Grants","Funded","False","True","Principal Investigator","Effect of Passive Immunization on the Progression of Mild Alzheimer’s Disease: Solanezumab (LY2062430) versus Placebo","Dr. Michael Borrie","Dr. Jennie Wells","$9,354,965.00"
"Borrie, Michael","Medicine","2011/10","2014/06","Grants","Funded","False","True","Principal Investigator","A multicenter, open-label, long-term safety extension of phase II studies ABE4869g and ABE4955g in patients with mild to moderate Alzheimer’s disease","Michael Borrie","Jennie Wells","$10,937,297.00"
"Borrie, Michael","Medicine","2011/07","2016/06","Grants","Funded","True","False","Principal Investigator","Alzheimer's Disease Neuroimaging Initiative-2 (ADNI-2)","","Jennie Wells","$68,560,335.00"
"Borrie, Michael","Medicine","2014/12","2018/12","Grants","Funded","True","False","Co-Investigator","Canadian Consortium on Neurodegeneration in Aging Clinical Cohorts","Howard Chertkow","","$23,299,185.00"
"Mura, Marco","Medicine","2014/01","2015/12","Grants","Funded","True","False","Principal Investigator","Ascertainment of the best prognostic serum biomarker in idiopathic pulmonary fibrosis: a pilot study","Marco Mura","","$10,851,280.00"
"Sen, Mithu","Medicine","2009","2012/09","Grants","Funded","True","False","Site Investigator","Site grant = $1500/pt; 17 patients enrolled at Victoria Hospital for total of $25,500","Co-PI's - Drs. Maureen Meade & Niall Ferguson","Site Lead Victoria Hospital = Dr. Mithu Sen","$18,178,394.00"
"Licskai, Christopher","Medicine","2014/01","2016/09","Grants","Funded","True","False","Co-Investigator","Impact of Air Pollution and Climate Change on the Incidence, Exacerbation and Progression of Asthma and COPD","Dr. Shawn Aaron","To,T., Gershon, A., Lougheed, D., Villeneuve, P., Chen, H., Crighton, E., Su, Y.","$58,323,329.00"
"Diachun, Laura","Medicine","2013/01","2013/12","Grants","Funded","True","False","Research Supervisor","Yin Hui, summer student: Research project ""Teaching and Learning Elder Care: How is the 'Older Patient' Presented to Medical Students by Geriatric and Non-Specialist Clinical Teachers""","Laura Diachun","","$57,100,223.00"
"Diachun, Laura","Medicine","2011/01","2011/12","Grants","Funded","True","False","Principal Investigator","""Comparing the Characterization of Geriatric Care by Medical Teams at Two Short-Term Inpatient Care Sites""","Diachun L.","","$51,019,050.00"
"Diachun, Laura","Medicine","2012/01","2012/12","Grants","Funded","True","False","Research Supervisor","Yin Hui, summer student: Research project ""Teaching and Learning Elder Care: How is the 'Older Patient' Presented to Medical Students by Geriatric and Non-Specialist Clinical Teachers""","Laura Diachun","","$33,055,915.00"
"Fraser, Lisa-Ann","Medicine","2014/05","2016/05","Grants","Funded","False","False","Principal Applicant","A Pilot Clinic to Improve Osteoporosis Care and Outcomes for Patients Suffering a Non-Traumatic Fracture","Lisa-Ann Fraser","","$34,424,366.00"
"Lavi, Shahar","Medicine","2013/04","present","Clinical Trials","Funded","True","True","Site Investigator","Management of Myocardial Injury After Non Cardiac Surgery","Philip J Devereaux","","$8,488,671.00"
"Lavi, Shahar","Medicine","2013/10","present","Clinical Trials","Funded","False","True","Site Investigator","Long-Term rIsk, clinical manaGement and healthcare Resource utilization of stable coronary artery dISease in post myocardial infarction patients","David Brieger","","$26,994,026.00"
"Lavi, Shahar","Medicine","2014/07","present","Clinical Trials","Applied","True","False","Co-Investigator","Exenatide for Myocardial Protection during RepErfusion Study: A double- blind, placebo-controlled trial","Vladimír Džavík","","$491,135.00"
"Lavi, Shahar","Medicine","2012/10","present","Clinical Trials","Funded","True","False","Principal Site Investigator","International Study of Comparative Health Effectiveness with Medical and Invasive Approaches","David J Maron","","$16,580,670.00"
"Lavi, Shahar","Medicine","2012/10","present","Clinical Trials","Funded","False","True","Site Investigator","GLobal Assessment of plaque reGression with a PCSK9 antibOdy as measured by intraVascular ultrasound","Amgen","","$18,137,427.00"
"Lavi, Shahar","Medicine","2012/10","present","Clinical Trials","Funded","True","False","Co-Investigator","Complete vs Culprit-only Revascularization to Treat Multi-vessel Disease After Primary PCI for STEMI","Shamir Mehta","","$48,538,669.00"
"Lavi, Shahar","Medicine","2013/09","2014/09","Grants","Funded","False","True","Principal Investigator","Peripheral Stimulation Device to Improve Coronary Flow Reserve in Coronary Artery Disease (PERCCAD)","Shahar Lavi","","$4,729,785.00"
"Peddle, Michael","Medicine","2007","2011","Grants","Funded","False","False","Co-Investigator","A Prospective Evaluation of Ketamine/Propofol vs. Ketamine alone for Procedural Sedation for Isolated Orthopedic Injury in the Paediatric Emergency Department","Shah, A","Reider, M Peddle, M Lehnhardt,K Mosdossy, G McLeod, S","$14,009,575.00"
"Gula, Lorne","Medicine","2010/04","present","Clinical Trials","Funded","True","False","Principal Site Investigator","Ventricular Tachycardia Ablation vs Enhanced Drug Therapy in Structural Heart Disease","John Sapp - QE II Health Sciences Centre","George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee","$44,868,909.00"
"Leong-Sit, Peter","Medicine","2010/07","present","Clinical Trials","Funded","False","True","Co-Investigator","Development of a Dedicated Atrial Fibrillation Clinic and Research Database","Lorne Gula","George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee","$25,165,158.00"
"Skanes, Allan","Medicine","2010/07","present","Clinical Trials","Funded","False","True","Co-Investigator","Development of a Dedicated Atrial Fibrillation Clinic and Research Database","Lorne Gula","George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee","$16,028,742.00"
"Yee, Raymond","Medicine","2010/07","present","Clinical Trials","Funded","False","True","Co-Investigator","Development of a Dedicated Atrial Fibrillation Clinic and Research Database","Lorne Gula","George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee","$33,726,078.00"
"Gula, Lorne","Medicine","2012/03","present","Clinical Trials","Funded","True","False","Principal Site Investigator","Atrial Substrate Modification with Aggressive Blood Pressure Control to Prevent Atrial Fibrillation","Ratika Parkash","George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee","$42,645,900.00"
"Manlucu, Jaimie","Medicine","2012/10","present","Clinical Trials","Funded","False","False","Co-Investigator","Ventricular Repolarization Measurements in Right Ventricle Paced Rhythm","Peter Leong-Sit","Lorne Gula, Jaimie Manlucu","$37,311,132.00"
"Gula, Lorne","Medicine","2012/10","present","Clinical Trials","Funded","False","False","Co-Investigator","Ventricular Repolarization Measurements in Right Ventricle Paced Rhythm","Peter Leong-Sit","Lorne Gula, Jaimie Manlucu","$6,914,156.00"
"Leong-Sit, Peter","Medicine","2012/10","present","Clinical Trials","Funded","False","False","Principal Investigator","Ventricular Repolarization Measurements in Right Ventricle Paced Rhythm","Peter Leong-Sit","Lorne Gula, Jaimie Manlucu","$32,744,187.00"
"Joy, Tisha","Medicine","2013/08","2019/08","Clinical Trials","Funded","False","True","Co-Investigator","DECLARE (D1693C00001): Dapagliflozin Effect on CardiovascuLAR Events. A Multicenter, Randomized, Double-Blind, Placebo-Controlled Trial to Evaluate the Effect of Dapagliflozin 10 mg Once Daily on the Incidence of Cardiovascular Death, Myocardial Infarction or Ischemic Stroke in Patients with Type 2 Diabetes.","I. Hramiak","T. Joy T. Paul C. McDonald","$49,512,805.00"
"Fraser, Lisa-Ann","Medicine","2013/12","2014/12","Grants","Funded","True","False","Principal Investigator","Bone Health in Type 1 Diabetes","Lisa-Ann Fraser","Tayyab Khan, Tamara Spaic","$39,523,045.00"
"Wells, Jennie","Medicine","2014/07","2019/07","Grants","Funded","True","False","Co-Investigator","Curing dementia with cough Medicine: a proof of principle trial of Amboxol in Parkinson's Disease dementia","Stephen Pasternak","Robert Bartha, Jennie Wells, Michael Borrie, Elizabeth Finger, Mary Jenkins, Mandar Jog, Michael Kovacs, Don Mahuran, Penny MacDonald, Tony Rupar, Keith St. Lawrence, Peggy Vandervoort, GY Zhou","$65,549,030.00"
"Yamashita, Cory","Medicine","2011/07","2012/06","Grants","Funded","True","False","Principal Investigator","Antimicrobial Peptide Fortified Surfactant for the Treatment of Cystic Fibrosis","Cory Yamashita","","$47,674,094.00"
"Joy, Tisha","Medicine","2012/01","present","Clinical Trials","Funded","False","True","Co-Investigator","A Multicenter Controlled Open-Label Extension Study to Assess the Long-term Safety and Efficacy of AMG 145 (OSLER)","Dr. R. Hegele","Dr. T. Joy","$40,552,181.00"
"Joy, Tisha","Medicine","2013/04","present","Clinical Trials","Funded","False","True","Co-Investigator","A Double-Blind, Randomized, placebo-controlled, Multicenter study to Evaluate the Safety, Tolerability, and Efficacy of AMG 145 on LDL-C in Subjects with Heterozygous Familial Hypercholesterolemia (RUTHERFORD-2)","Dr. R. Hegele","Dr. T. Joy","$4,974,821.00"
"Joy, Tisha","Medicine","2013/08","present","Clinical Trials","Funded","False","True","Co-Investigator","A Double-blind, Randomized, Placebo-controlled multicenter study assessing the impact of additional LDL-cholesterol reduction on major cardiovascular events when AMG 145 is Used in Combination with statin therapy in Patients with Clinically Evident Cardiovascular Disease (FOURIER)","Dr. R. Hegele","Dr. T. Joy","$31,359,211.00"
"Joy, Tisha","Medicine","2011/07","2013/12","Clinical Trials","Funded","False","True","Co-Investigator","A 2-Part, Phase 2/3 study to Assess the Safety, Tolerability, and Efficacy of AMG 145 in Subjects with Homozygous Familial Hypercholesterolemia","Dr. R. Hegele","Dr. T. Joy","$68,685,065.00"
"Joy, Tisha","Medicine","2013/11","present","Clinical Trials","Funded","False","True","Co-Investigator","A Phase 2 Efficacy and Safety Dose-Ranging Study of LY3015014 in Patients with Primary Hypercholesterolemia","Dr. R. Hegele","Dr. T. Joy","$72,915,379.00"
"Joy, Tisha","Medicine","2013/09","present","Clinical Trials","Funded","False","True","Co-Investigator","A Multicenter Controlled Open-label Extension Study to Assess Long-term Safety and Efficacy of AMG 145 (OSLER 2)","Dr. R. Hegele","Dr. T. Joy","$28,041,780.00"
"Joy, Tisha","Medicine","2013/11","present","Clinical Trials","Funded","False","True","Co-Investigator","A Multicenter, Open-label study to Assess the Long-term Safety, Tolerability, and Efficacy of AMG 145 on LDL-C in Subjects with Severe Homozygous Familial Hypercholesterolemia (TAUSSIG)","Dr. R. Hegele","Dr. T. Joy","$12,120,216.00"
"Leong-Sit, Peter","Medicine","2013/02","present","Clinical Trials","Funded","True","False","Principal Site Investigator","Prevalence of Sub-Clinical Atrial Fibrillation Using an Implantable Cardiac Monitor in Patients with Cardiovascular Risk Factors","Jeff Healey & Stuart Connolly","Lorne Gula, Jaimie Manlucu, Allan Skanes, Raymond Yee","$25,409,101.00"
"Manlucu, Jaimie","Medicine","2013/04","present","Clinical Trials","Funded","False","True","Principal Site Investigator","Attain Performa Quadripolar Lead Clinical Study","Kara Southall - Worldwide Clinical Trial Leader","Raymond Yee","$15,542,291.00"
"Leong-Sit, Peter","Medicine","2011/02","present","Clinical Trials","Funded","True","False","Principal Site Investigator","Catheter Ablation Versus Anti-arrhythmic Drug Therapy for Atrial Fibrillation Trial","Douglas L. Packer","Lorne Gula, Jaimie Manlucu, Allan Skanes","$45,958,831.00"
"Leong-Sit, Peter","Medicine","2013/07","present","Clinical Trials","Funded","False","False","Principal Site Investigator","The Prospective, Multicenter Canadian Atrial Fibrillation PVAC Cohort Study","Vidal Essebag & Atul Verma","Lorne Gula, Allan Skanes","$74,317,899.00"
"Gula, Lorne","Medicine","2013/02","present","Clinical Trials","Funded","False","False","Principal Site Investigator","Cardiac Sarcoidosis Multi-Center Cohort","David Birnie & Pablo Nery","Peter Leong-Sit, Jaimie Manlucu, Allan Skanes","$18,459,722.00"
"Skanes, Allan","Medicine","2013/06","present","Clinical Trials","Funded","False","True","Principal Site Investigator","Intracardiac CrYoablation for AtrioVentricular Nodal Reentrant Tachycardia","Adam Cline - Worldwide Clinical Trial Leader","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Anthony Tang","$64,943,813.00"
"Yee, Raymond","Medicine","2012/09","present","Clinical Trials","Funded","True","False","Principal Site Investigator","MRI Allocation of Pacing Targets in Cardiac Resynchronization Therapy","James White","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Anthony Tang","$54,271,613.00"
"Gula, Lorne","Medicine","2012/09","present","Clinical Trials","Funded","True","False","Co-Investigator","MRI Allocation of Pacing Targets in Cardiac Resynchronization Therapy","James White","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Anthony Tang","$72,854,844.00"
"Leong-Sit, Peter","Medicine","2012/09","present","Clinical Trials","Funded","True","False","Co-Investigator","MRI Allocation of Pacing Targets in Cardiac Resynchronization Therapy","James White","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Anthony Tang","$37,681,250.00"
"Manlucu, Jaimie","Medicine","2012/09","present","Clinical Trials","Funded","True","False","Co-Investigator","MRI Allocation of Pacing Targets in Cardiac Resynchronization Therapy","James White","Lorne Gula, Peter Leong-Sit, Jaimie Manlucu, Anthony Tang","$9,645,213.00"
"Manlucu, Jaimie","Medicine","2013/01","present","Clinical Trials","Funded","True","False","Principal Site Investigator","Prevention of Arrhythmia Device Infection Trial (PADIT) Cluster Crossover Study: A Cluster Crossover Trial Comparing Conventional vs. Incremental Antibiotic Therapy for the Prevention of Arrhythmia Device","Andrew Krahn","Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee","$69,858,625.00"
